time[s],gyro_x[deg/s],gyro_y[deg/s],gyro_z[deg/s],height[m]
120.19,-6.994095805,51.89633984,26.10200909,-7.753784651
120.31,-27.16513228,-22.35320353,-34.41104303,-7.753784651
120.43,-5.371479329,11.80608185,-5.62329428,-7.99894081
120.56,12.92512572,-49.51833581,-9.931650421,-7.99894081
120.73,10.23938605,-47.0843538,2.433924714,-7.99894081
120.85,27.72468286,9.67983547,-45.46173733,-7.99894081
120.97,51.39276724,-45.46173733,17.73705446,-7.830287839
121.1,-57.01600422,-31.47348842,54.58207951,-7.830287839
121.22,28.78774875,3.497047903,-4.867906723,-7.830287839
121.34,38.46764152,-51.64452489,6.434602518,-7.585128111
121.47,52.45583313,11.30250924,1.063123189,-7.661632413
121.59,53.26719866,25.29070085,-11.30250924,-7.906790522
121.76,33.09616219,7.805404043,-3.497047903,-7.661632413
121.88,40.090258,46.27304556,53.26719866,-7.661632413
122,-8.057218994,39.27894976,10.23938605,-7.830287839
122.12,-52.70764808,-23.66808438,32.033039,-7.661632413
122.25,40.90156623,13.17688337,-12.61739009,-7.906790522
122.37,8.616769577,-19.10791328,32.84434724,-7.906790522
122.49,-41.15338118,8.868527232,-40.5938306,-7.906790522
122.62,55.95293833,23.66808438,-1.063123189,-7.738136209
122.78,52.45583313,27.16513228,-50.581459,-7.661632413
122.9,31.47348842,-49.77009347,30.91399513,-7.98242336
123.02,0,-56.76424657,9.931650421,-7.738136209
123.15,-27.97644052,-25.29070085,-36.34139514,-7.738136209
123.27,-48.95878523,13.17688337,24.98296522,-7.738136209
123.39,31.47348842,-52.45583313,-18.85615563,-7.738136209
123.52,26.10200909,30.66218018,27.16513228,-7.738136209
123.69,6.74233815,11.5542669,-35.47416622,-7.813770148
123.81,-49.21060018,-13.73643396,37.15276068,-8.058925038
123.94,23.41626942,49.21060018,-47.58792641,-8.058925038
124.06,-38.71939918,-5.119664378,-33.5997348,-8.136295539
124.18,-24.73120756,-49.77009347,-31.72530337,-7.891142287
124.31,-50.02190842,12.36557513,4.560171091,-7.891142287
124.43,32.28485395,19.35972824,-43.08373329,-7.891142287
124.59,-44.65042909,-41.15338118,-47.39208943,-7.645983847
124.72,13.98824891,50.581459,53.77077127,-7.645983847
124.84,27.97644052,5.931029912,13.98824891,-7.721618387
124.96,35.78190186,-57.01600422,-54.58207951,-7.721618387
125.09,8.616769577,49.77009347,0.307735632,-7.721618387
125.21,12.11381748,-48.95878523,-0.503572606,-7.721618387
125.33,-5.371479329,-29.59911429,51.39276724,-7.721618387
125.45,49.77009347,-40.90156623,-5.931029912,-7.967644568
125.62,0.811308238,-16.42217362,-36.34139514,-8.044146344
125.75,-13.17688337,-2.433924714,-18.0447901,-8.044146344
125.87,38.46764152,18.5483627,-43.5873059,-8.044146344
125.99,27.97644052,-26.10200909,-28.22825547,-7.798991141
126.12,-6.182787567,-56.76424657,32.59258958,-7.798991141
126.24,-40.34207295,30.66218018,-50.52548102,-7.798991141
126.37,-12.36557513,-24.47939261,52.20407548,-7.798991141
126.53,-50.83321665,-21.79365295,40.5938306,-7.875494031
126.66,18.29660505,19.35972824,50.27366607,-7.875494031
126.78,0.811308238,22.85677614,3.748862854,-7.630335259
126.9,-2.685739665,9.67983547,-15.61086538,-7.630335259
127.03,46.27304556,-6.994095805,19.35972824,-7.630335259
127.15,-5.371479329,-55.14157279,1.874431427,-7.630335259
127.27,46.27304556,-6.182787567,54.33026456,-7.630335259
127.39,-44.65042909,46.27304556,27.16513228,-7.706839263
127.56,45.46173733,22.60496119,-23.66808438,-7.706839263
127.68,0.811308238,28.78774875,-8.868527232,-7.951127073
127.8,0.811308238,13.17688337,29.59911429,-7.706839263
127.92,27.97644052,-12.92512572,42.77599766,-7.951127073
128.05,-55.95293833,-51.39276724,-41.15338118,-7.951127073
128.17,55.14157279,15.86262304,-46.52486051,-8.27364864
128.29,-41.15338118,-32.28485395,-52.1480975,-8.028498294
128.42,33.09616219,-1.622616476,34.21520606,-8.028498294
128.54,-39.53070741,39.53070741,50.32964405,-8.104999668
128.66,43.5873059,5.371479329,-7.805404043,-8.028498294
128.79,50.581459,41.15338118,-11.86200253,-8.028498294
128.91,-22.0454679,-48.14747699,-27.47286791,-7.858976404
129.03,40.90156623,0.811308238,37.0967827,-7.858976404
129.16,-42.21644708,7.805404043,34.15922808,-7.936348241
129.28,26.10200909,0.811308238,-33.90747043,-7.690321396
129.44,-13.98824891,-44.65042909,40.84564555,-7.936348241
129.57,2.685739665,-31.47348842,27.66870488,-7.690321396
129.69,-32.28485395,-28.78774875,-1.370858821,-7.767694359
129.82,22.85677614,22.85677614,-32.28485395,-7.767694359
129.94,43.83912085,-56.76424657,-28.22825547,-8.012850224
130.06,48.14747699,-53.26719866,40.64980858,-7.767694359
130.18,-27.16513228,36.84496775,-2.378004033,-7.767694359
130.31,-2.685739665,-19.10791328,24.78712825,-7.767694359
130.48,-23.66808438,57.01600422,-20.42279413,-8.012850224
130.6,-51.64452489,18.5483627,-37.65633328,-8.012850224
130.72,-30.66218018,45.71355228,-36.59321009,-8.089351701
130.85,-40.34207295,21.23410237,22.85677614,-8.089351701
130.97,19.10791328,43.02781261,-19.10791328,-8.089351701
131.09,-47.33616875,-14.79955714,45.71355228,-8.089351701
131.22,-20.17103647,-13.17688337,-41.71287447,-7.844197455
131.39,-9.67983547,47.0843538,3.748862854,-8.164983347
131.53,56.76424657,-15.86262304,22.0454679,-7.919830702
131.65,-19.35972824,3.497047903,18.29660505,-7.919830702
131.78,-26.35382404,47.33616875,25.85025143,-7.919830702
131.95,46.27304556,19.35972824,-17.17756118,-7.996332793
132.07,14.79955714,-0.811308238,-2.126189082,-7.996332793
132.19,55.95293833,30.66218018,20.17103647,-7.996332793
132.32,-38.46764152,-49.77009347,45.15400169,-7.996332793
132.44,-14.79955714,-21.79365295,55.89696035,-7.996332793
132.56,-39.27894976,-3.497047903,-42.27242505,-7.752045936
132.69,-25.29070085,-47.33616875,8.057218994,-7.831157191
132.81,30.66218018,54.0785069,44.39861414,-7.831157191
132.93,-45.46173733,-50.83321665,1.370858821,-7.831157191
133.06,-10.49114371,48.14747699,1.370858821,-7.831157191
133.18,55.95293833,53.51895632,-32.78842656,-7.831157191
133.3,-54.33026456,-23.41626942,2.182167059,-8.076311712
133.43,-43.02781261,42.21644708,53.01538371,-7.907659868
133.55,-36.03365951,31.72530337,-46.52486051,-7.907659868
133.67,22.60496119,-16.42217362,50.02190842,-7.907659868
133.8,42.77599766,-0.811308238,-40.64980858,-7.907659868
133.92,-44.65042909,18.29660505,4.000620509,-7.907659868
134.09,34.15922808,-36.84496775,44.90218674,-7.907659868
134.21,-4.30835614,42.77599766,-32.28485395,-7.907659868
134.34,55.14157279,-16.67398857,-2.685739665,-7.907659868
134.46,-31.47348842,41.15338118,53.26719866,-7.739005568
134.58,-48.95878523,1.874431427,17.48529681,-7.739005568
134.71,-20.98234471,22.0454679,27.97644052,-7.98416204
134.83,48.95878523,-40.90156623,10.49114371,-7.815508853
134.95,-36.84496775,-37.40451833,33.09616219,-8.060663706
135.08,-25.5425158,-9.428077815,-4.811928747,-8.060663706
135.25,-25.5425158,-40.090258,51.14095229,-8.060663706
135.37,-22.85677614,-14.79955714,-45.71355228,-8.060663706
135.5,21.79365295,-37.65633328,-56.76424657,-8.138034196
135.62,-20.17103647,40.090258,20.42279413,-8.060663706
135.74,-51.64452489,33.90747043,29.29132136,-7.891142287
135.86,13.98824891,37.40451833,-23.97582001,-7.891142287
135.99,-27.97644052,15.61086538,18.80017765,-7.646853212
136.11,-3.497047903,-55.14157279,-37.40451833,-7.891142287
136.28,25.29070085,-35.78190186,-10.74295866,-7.723357106
136.4,-5.371479329,29.03956371,-55.6451454,-7.723357106
136.53,-33.34791985,14.24000656,-23.36034874,-7.968513909
136.65,11.30250924,-41.71287447,30.15860757,-7.968513909
136.77,-27.16513228,31.72530337,-46.52486051,-7.968513909
136.9,-13.17688337,25.5425158,-29.59911429,-7.968513909
137.02,20.98234471,-54.0785069,40.5938306,-7.968513909
137.14,-7.805404043,-1.622616476,-20.47877211,-8.045015679
137.27,-11.30250924,44.65042909,45.96530993,-8.045015679
137.44,45.46173733,53.26719866,34.15922808,-7.799860495
137.56,25.29070085,-1.874431427,17.23348186,-7.799860495
137.68,-27.16513228,53.26719866,-34.41104303,-7.799860495
137.8,48.95878523,32.28485395,-38.71939918,-7.876363379
137.93,55.95293833,0,-13.17688337,-7.876363379
138.05,0.811308238,-25.29070085,-8.616769577,-7.876363379
138.17,-8.868527232,-40.090258,-50.581459,-7.876363379
138.3,-25.5425158,43.02781261,-45.46173733,-8.19714838
138.47,-11.5542669,-19.10791328,6.74233815,-7.876363379
138.59,50.581459,-46.27304556,-17.73705446,-8.19714838
138.71,-12.36557513,-31.47348842,26.10200909,-8.19714838
138.84,35.78190186,20.98234471,44.65042909,-8.19714838
138.96,24.47939261,-11.30250924,41.40513884,-7.952865758
139.08,34.15922808,25.5425158,-0.307735632,-8.19714838
139.2,-24.47939261,24.73120756,48.6510496,-8.032844977
139.33,-9.67983547,8.057218994,-33.90747043,-8.277125912
139.49,-22.85677614,-4.30835614,35.5300869,-8.277125912
139.62,19.10791328,-20.98234471,-3.189312271,-8.277125912
139.74,8.616769577,55.95293833,9.987571102,-8.032844977
139.86,-12.36557513,-2.685739665,16.42217362,-8.032844977
139.99,14.79955714,41.96468942,-53.26719866,-8.032844977
140.11,-55.14157279,-53.26719866,-7.553646388,-8.032844977
140.24,-27.16513228,36.03365951,33.5997348,-8.032844977
140.36,-50.83321665,50.83321665,24.73120756,-8.032844977
140.52,1.622616476,-20.17103647,21.79365295,-7.786820181
140.65,26.10200909,-43.83912085,-38.71939918,-7.786820181
140.77,-1.874431427,42.77599766,-17.73705446,-7.8641925
140.89,-36.84496775,-41.15338118,-29.85087194,-7.8641925
141.02,46.27304556,55.14157279,-16.42217362,-7.8641925
141.14,18.29660505,-18.29660505,-46.83259615,-7.8641925
141.26,28.78774875,-0.811308238,-39.02713481,-7.8641925
141.39,49.77009347,37.65633328,-31.47348842,-7.8641925
141.57,49.77009347,-39.27894976,7.553646388,-7.939825615
141.7,-27.16513228,-54.0785069,-8.309033945,-8.016327575
141.82,-31.47348842,39.53070741,54.63800019,-8.016327575
141.94,17.48529681,15.86262304,1.370858821,-7.939825615
142.06,11.30250924,-35.78190186,-22.85677614,-8.016327575
142.19,53.26719866,22.85677614,-17.23348186,-8.016327575
142.31,49.77009347,-43.5873059,-9.176262864,-7.939825615
142.43,28.78774875,-36.59321009,-15.35905043,-7.939825615
142.61,-41.15338118,40.34207295,40.34207295,-7.770302428
142.73,13.98824891,5.371479329,-19.10791328,-7.770302428
142.86,34.97059362,-12.11381748,24.73120756,-7.770302428
142.98,11.30250924,-4.30835614,-35.78190186,-7.770302428
143.1,-43.02781261,-48.14747699,52.20407548,-7.847674857
143.23,10.23938605,-36.84496775,13.4846763,-8.092829029
143.35,10.23938605,-12.36557513,8.364954626,-8.092829029
143.47,-43.02781261,49.77009347,31.47348842,-8.016327575
143.64,10.49114371,14.79955714,-22.35320353,-8.092829029
143.77,-48.95878523,-30.66218018,-50.32964405,-8.092829029
143.89,48.14747699,-41.96468942,53.77077127,-7.847674857
144.01,20.98234471,50.83321665,-38.46764152,-7.924177425
144.14,25.29070085,-15.61086538,46.83259615,-7.924177425
144.26,49.77009347,-22.60496119,54.63800019,-7.924177425
144.38,-55.14157279,-47.0843538,9.428077815,-7.924177425
144.51,-17.48529681,-15.61086538,-49.77009347,-7.924177425
144.68,52.45583313,-7.805404043,3.748862854,-7.924177425
144.8,-22.85677614,-28.78774875,35.78190186,-8.245830422
144.93,12.92512572,50.02190842,-8.309033945,-8.169329978
145.05,-1.063123189,38.71939918,-37.0967827,-8.245830422
145.17,-57.01600422,-40.90156623,-43.83912085,-8.245830422
145.3,-43.83912085,-19.10791328,18.5483627,-8.245830422
145.42,18.29660505,-14.79955714,20.42279413,-8.245830422
145.55,-23.66808438,-6.994095805,-29.34729934,-8.245830422
145.73,27.97644052,32.28485395,-27.72468286,-8.000679488
145.85,-3.497047903,18.29660505,-39.27894976,-8.000679488
145.97,13.98824891,45.46173733,-46.52486051,-8.322330361
146.09,-20.17103647,48.14747699,-30.10268689,-8.000679488
146.22,32.28485395,-46.27304556,-8.309033945,-8.078050378
146.34,32.28485395,54.33026456,53.01538371,-8.078050378
146.46,-13.17688337,-42.77599766,-24.73120756,-8.322330361
146.59,-2.685739665,30.66218018,-12.36557513,-8.078050378
146.77,-48.14747699,20.17103647,15.86262304,-8.078050378
146.89,-20.17103647,55.14157279,-10.23938605,-7.832026542
147.01,-29.85087194,45.46173733,-40.90156623,-7.832026542
147.13,-39.53070741,13.98824891,-26.91337462,-7.832026542
147.26,-46.52486051,13.17688337,49.21060018,-7.832026542
147.38,-33.34791985,-33.09616219,-43.5873059,-7.832026542
147.51,21.79365295,-22.60496119,-44.65042909,-7.832026542
147.63,18.29660505,-28.78774875,41.71287447,-7.832026542
147.8,-48.14747699,2.685739665,-55.39338775,-8.078050378
147.93,10.49114371,27.16513228,-31.72530337,-7.908529213
148.05,-45.46173733,17.48529681,-36.84496775,-8.078050378
148.17,-42.77599766,-51.64452489,46.52486051,-7.908529213
148.3,-1.622616476,0,-11.61024487,-7.908529213
148.42,-49.77009347,-41.96468942,-46.32902354,-8.153682098
148.55,31.47348842,37.65633328,17.98886941,-8.078050378
148.67,-5.371479329,-56.76424657,-10.74295866,-8.153682098
148.83,-11.5542669,-12.11381748,18.60434068,-8.078050378
148.96,-18.5483627,-49.77009347,-55.6451454,-8.153682098
149.08,47.0843538,27.16513228,-39.78252236,-7.908529213
149.2,-50.83321665,13.17688337,33.09616219,-8.153682098
149.33,31.47348842,22.85677614,-10.23938605,-7.908529213
149.45,44.65042909,-50.581459,0.503572606,-7.908529213
149.57,37.65633328,53.51895632,-38.21582657,-7.908529213
149.69,-17.48529681,-8.616769577,-54.33026456,-7.908529213
149.87,-51.64452489,-14.79955714,0.559550583,-7.98503138
149.99,-20.17103647,-27.97644052,25.0389432,-7.908529213
150.12,11.30250924,41.96468942,-36.03365951,-7.908529213
150.24,35.78190186,-48.14747699,34.15922808,-7.98503138
150.36,25.29070085,-41.15338118,52.70764808,-7.908529213
150.48,-40.34207295,6.994095805,38.71939918,-7.739874926
150.61,-29.85087194,6.994095805,22.0454679,-7.739874926
150.73,-36.84496775,7.805404043,34.15922808,-7.739874926
150.9,-36.84496775,14.79955714,32.28485395,-7.98503138
151.02,56.76424657,51.64452489,42.77599766,-7.98503138
151.14,0.811308238,-40.090258,-40.34207295,-7.98503138
151.27,-34.97059362,-9.428077815,49.77009347,-7.98503138
151.39,-14.79955714,-15.61086538,3.497047903,-7.98503138
151.51,2.685739665,-31.47348842,36.03365951,-7.98503138
151.64,37.65633328,-9.67983547,7.245910756,-7.98503138
151.8,-52.45583313,-27.97644052,51.89633984,-7.98503138
151.93,20.98234471,40.34207295,-7.805404043,-8.230182645
152.05,7.805404043,50.02190842,16.42217362,-7.98503138
152.17,-36.84496775,25.5425158,32.84434724,-8.306682687
152.29,36.59321009,36.03365951,-52.95940574,-8.306682687
152.42,36.59321009,50.02190842,-45.96530993,-8.230182645
152.54,39.27894976,-19.10791328,42.52424001,-7.98503138
152.66,41.96468942,26.35382404,40.090258,-7.98503138
152.82,10.49114371,-53.26719866,50.02190842,-7.98503138
152.95,-17.48529681,-28.78774875,27.41694723,-7.739874926
153.07,-55.14157279,23.66808438,34.41104303,-7.739874926
153.19,-29.85087194,-55.95293833,27.16513228,-7.739874926
153.32,-29.03956371,17.48529681,-18.5483627,-7.816378206
153.44,-46.52486051,-44.65042909,37.40451833,-7.571218183
153.56,35.78190186,55.95293833,-13.98824891,-7.571218183
153.69,-52.45583313,-51.64452489,-32.033039,-7.571218183
153.85,8.868527232,11.30250924,42.46826203,-7.571218183
153.98,-39.27894976,7.805404043,20.42279413,-7.816378206
154.1,13.98824891,20.98234471,-2.685739665,-7.571218183
154.22,28.78774875,-25.29070085,6.74233815,-7.571218183
154.35,56.76424657,-1.622616476,-33.34791985,-7.571218183
154.47,11.30250924,19.35972824,8.868527232,-7.892880981
154.59,25.29070085,-14.79955714,-53.26719866,-7.816378206
154.76,-9.67983547,54.33026456,-3.497047903,-7.892880981
154.88,24.47939261,-43.5873059,3.497047903,-7.892880981
155.01,0,36.84496775,10.49114371,-8.061533041
155.13,17.48529681,48.14747699,-48.95878523,-8.138034196
155.25,52.45583313,0.811308238,1.874431427,-8.138034196
155.37,-9.67983547,42.77599766,-33.34791985,-8.383182224
155.5,7.805404043,0,1.622616476,-8.138034196
155.62,-13.17688337,5.371479329,-3.497047903,-8.138034196
155.79,-51.64452489,39.53070741,-52.45583313,-8.138034196
155.91,-6.182787567,-19.10791328,22.60496119,-8.138034196
156.03,35.78190186,22.85677614,4.056598485,-8.138034196
156.16,14.79955714,5.371479329,-23.91984203,-8.215404169
156.28,-55.14157279,11.5542669,-18.5483627,-8.138034196
156.4,-6.994095805,52.70764808,-46.52486051,-8.138034196
156.53,-24.47939261,-23.41626942,-3.748862854,-7.892880981
156.65,55.95293833,-12.11381748,-23.91984203,-8.138034196
156.82,35.78190186,-31.47348842,-36.03365951,-7.96938325
156.94,46.27304556,-23.66808438,-4.30835614,-7.96938325
157.07,-41.15338118,-22.85677614,-21.54189529,-7.724226466
157.19,-34.97059362,9.428077815,-22.10138858,-7.96938325
157.31,20.17103647,48.70702757,-48.20345497,-7.96938325
157.44,44.65042909,-51.89633984,-48.45521262,-7.96938325
157.56,-44.65042909,-22.0454679,50.02190842,-7.96938325
157.73,8.616769577,-14.79955714,-30.91399513,-7.96938325
157.85,12.11381748,35.22235127,-35.47416622,-7.96938325
157.97,-43.83912085,-39.02713481,13.4846763,-7.96938325
158.1,-16.67398857,-8.364954626,19.66746387,-8.215404169
158.22,-24.47939261,-46.02128791,-44.90218674,-8.045885015
158.34,48.14747699,-51.39276724,-44.65042909,-8.045885015
158.47,44.65042909,-21.79365295,-4.056598485,-8.045885015
158.59,-0.811308238,-55.14157279,-56.26067396,-8.045885015
158.77,-42.77599766,49.77009347,15.55488741,-7.96938325
158.89,-14.79955714,-22.85677614,-9.176262864,-7.96938325
159.01,20.98234471,53.26719866,55.95293833,-7.96938325
159.13,-15.86262304,-20.17103647,2.182167059,-7.96938325
159.25,30.41042253,30.66218018,0.307735632,-7.96938325
159.37,-56.20469598,1.874431427,42.27242505,-8.045885015
159.5,-8.057218994,11.5542669,57.0719822,-8.045885015
159.66,11.30250924,4.560171091,-7.497668411,-8.045885015
159.79,16.67398857,57.01600422,49.77009347,-8.045885015
159.91,1.874431427,12.36557513,-18.85615563,-8.045885015
160.03,-5.119664378,-14.79955714,26.04608841,-7.724226466
160.15,36.84496775,6.182787567,-1.930352108,-7.724226466
160.28,-48.95878523,55.14157279,-46.83259615,-7.800729849
160.4,-9.67983547,55.95293833,-18.29660505,-7.555569495
160.52,-15.86262304,35.78190186,40.090258,-7.800729849
160.69,47.0843538,-30.66218018,-42.21644708,-7.800729849
160.81,-1.874431427,9.67983547,9.428077815,-8.045885015
160.93,-27.16513228,53.51895632,49.77009347,-7.800729849
161.05,0,8.057218994,53.26719866,-8.045885015
161.18,-3.497047903,-5.119664378,-29.03956371,-8.045885015
161.3,55.95293833,-55.95293833,38.21582657,-8.045885015
161.42,45.46173733,-37.65633328,-14.24000656,-8.045885015
161.59,17.48529681,42.77599766,6.182787567,-8.045885015
161.71,6.994095805,11.30250924,-48.70702757,-8.045885015
161.84,-41.96468942,-13.98824891,-35.27832925,-8.045885015
161.96,-55.95293833,-5.119664378,-48.20345497,-8.045885015
162.09,38.46764152,18.5483627,-41.46111682,-7.800729849
162.21,14.79955714,57.01600422,-35.78190186,-8.045885015
162.33,-12.36557513,19.35972824,18.85615563,-8.291034992
162.49,29.59911429,43.83912085,-43.53138522,-9.348076195
162.62,5.119664378,-1.622616476,22.10138858,-8.781319385
162.74,-20.17103647,-22.60496119,-32.78842656,-8.535310483
162.86,-17.48529681,-56.76424657,9.428077815,-8.291034992
162.99,-3.497047903,23.66808438,55.14157279,-8.045885015
163.11,55.95293833,-24.47939261,15.0513148,-8.045885015
163.23,-30.66218018,-13.98824891,15.0513148,-8.045885015
163.35,-13.17688337,-24.47939261,8.868527232,-7.800729849
163.53,38.46764152,-7.805404043,-53.82669195,-7.800729849
163.65,48.14747699,-49.77009347,7.497668411,-7.800729849
163.77,-4.30835614,20.17103647,25.5425158,-7.800729849
163.89,-4.30835614,-9.67983547,36.59321009,-7.800729849
164.01,20.17103647,-46.52486051,55.70112338,-7.800729849
164.14,-45.46173733,-25.5425158,-30.91399513,-7.800729849
164.26,-51.64452489,18.29660505,-34.41104303,-7.800729849
164.38,39.27894976,-4.30835614,-3.748862854,-8.045885015
164.55,25.29070085,7.245910756,21.79365295,-8.122386274
164.68,32.28485395,-24.22763496,39.27894976,-8.122386274
164.8,-19.35972824,56.20469598,49.51833581,-8.291034992
164.92,-57.01600422,-43.5873059,-42.46826203,-8.122386274
165.05,-5.371479329,-39.27894976,-27.41694723,-8.045885015
165.17,41.96468942,16.67398857,-13.73643396,-8.122386274
165.3,6.182787567,-38.46764152,51.58860421,-8.122386274
165.46,-55.95293833,-51.64452489,-35.0265143,-8.122386274
165.59,-9.67983547,-20.98234471,20.42279413,-8.122386274
165.71,-40.34207295,54.33026456,-54.33026456,-8.045885015
165.83,46.27304556,-36.59321009,-37.0967827,-8.045885015
165.95,-34.15922808,5.371479329,-24.98296522,-8.045885015
166.08,-6.994095805,43.83912085,41.46111682,-8.045885015
166.2,-27.97644052,50.83321665,-31.97706103,-8.122386274
166.32,-20.98234471,-39.27894976,-9.120342183,-8.122386274
166.49,17.48529681,-11.30250924,49.77009347,-8.122386274
166.62,24.47939261,30.66218018,11.5542669,-8.045885015
166.74,-51.64452489,0,23.91984203,-8.045885015
166.86,-6.182787567,11.30250924,11.5542669,-8.045885015
166.98,-6.182787567,-12.36557513,-42.77599766,-8.045885015
167.11,55.95293833,43.5873059,-18.29660505,-8.122386274
167.23,24.47939261,-26.35382404,22.85677614,-8.045885015
167.35,41.96468942,-34.15922808,57.01600422,-8.122386274
167.52,-30.66218018,12.36557513,-19.10791328,-8.045885015
167.65,28.78774875,53.51895632,-42.77599766,-8.045885015
167.77,1.622616476,1.874431427,16.42217362,-8.122386274
167.89,-1.063123189,-18.29660505,-44.34269346,-8.045885015
168.02,23.41626942,-7.805404043,-26.85739665,-8.291034992
168.14,56.76424657,22.85677614,47.89571933,-8.291034992
168.26,51.64452489,-40.090258,-33.90747043,-8.291034992
168.43,-28.78774875,46.52486051,39.78252236,-8.291034992
168.56,-11.30250924,-47.89571933,41.40513884,-8.045885015
168.68,2.685739665,-47.89571933,-0.811308238,-8.045885015
168.8,-6.994095805,12.36557513,-7.245910756,-8.045885015
168.93,41.96468942,0,-51.08503161,-8.045885015
169.05,-10.49114371,-41.15338118,28.78774875,-8.045885015
169.17,-34.97059362,-37.65633328,30.91399513,-8.291034992
169.3,55.95293833,32.28485395,16.11443799,-8.291034992
169.46,25.29070085,-13.17688337,53.77077127,-8.045885015
169.59,-6.182787567,16.67398857,-14.54774219,-8.045885015
169.71,4.30835614,-33.09616219,-45.46173733,-8.045885015
169.83,28.78774875,-5.931029912,-4.000620509,-8.045885015
169.95,11.30250924,-12.92512572,52.51181111,-7.724226466
170.08,55.95293833,-50.581459,-54.02252893,-7.724226466
170.2,48.95878523,-18.29660505,-35.47416622,-7.800729849
170.32,-41.96468942,-31.47348842,-29.85087194,-8.045885015
170.45,-25.29070085,-41.96468942,-9.987571102,-8.045885015
170.57,22.85677614,-55.14157279,-41.76885245,-7.96938325
170.7,19.35972824,-46.52486051,-15.41502841,-8.045885015
170.82,-38.46764152,-14.24000656,-45.76947296,-8.045885015
170.94,1.622616476,3.245290247,45.76947296,-7.96938325
171.06,-56.20469598,-46.52486051,39.33487044,-8.045885015
171.19,54.88981514,-3.497047903,-29.54313631,-8.291034992
171.36,-39.53070741,37.90809094,25.0389432,-8.215404169
171.48,49.77009347,-26.66155967,0,-8.215404169
171.6,-37.65633328,-34.46702101,50.02190842,-8.215404169
171.73,17.48529681,28.48001312,-8.616769577,-8.458811951
171.85,48.14747699,-35.5300869,52.70764808,-8.458811951
171.97,13.17688337,22.85677614,-20.98234471,-8.458811951
172.09,51.64452489,53.26719866,19.66746387,-8.215404169
172.21,-14.79955714,-57.01600422,4.056598485,-8.215404169
172.39,57.01600422,54.0785069,-14.54774219,-7.96938325
172.51,15.86262304,-18.5483627,48.6510496,-7.96938325
172.63,-13.98824891,-15.0513148,49.21060018,-7.96938325
172.75,-1.874431427,8.616769577,-52.70764808,-7.892880981
172.88,-25.5425158,-55.14157279,-31.72530337,-7.892880981
173,-18.5483627,-4.30835614,-42.21644708,-7.892880981
173.12,1.622616476,22.85677614,8.616769577,-7.892880981
173.29,14.79955714,-53.26719866,-17.48529681,-8.138034196
173.41,-44.65042909,-21.79365295,-53.26719866,-7.892880981
173.54,20.98234471,-46.27304556,-5.931029912,-8.138034196
173.66,31.47348842,36.84496775,35.22235127,-8.138034196
173.79,13.98824891,-53.26719866,10.74295866,-8.138034196
173.91,-41.96468942,-28.78774875,-37.40451833,-7.892880981
174.03,30.66218018,29.85087194,-33.09616219,-8.138034196
174.16,30.66218018,12.36557513,10.49114371,-8.138034196
174.32,24.47939261,37.65633328,-13.42869832,-8.383182224
174.44,-16.67398857,0,26.66155967,-8.383182224
174.56,46.27304556,-3.497047903,-17.17756118,-8.383182224
174.69,0.811308238,-48.95878523,-1.314880844,-8.383182224
174.81,3.497047903,44.65042909,16.42217362,-8.383182224
174.93,-27.97644052,37.65633328,28.78774875,-8.306682687
175.05,-17.48529681,-49.77009347,-45.46173733,-8.383182224
175.18,6.994095805,53.51895632,22.0454679,-8.138034196
175.35,-30.66218018,43.02781261,-29.59911429,-8.138034196
175.47,-23.66808438,8.868527232,-2.433924714,-8.061533041
175.59,-13.17688337,48.14747699,-30.41042253,-8.138034196
175.72,-27.16513228,-27.97644052,50.02190842,-8.061533041
175.84,31.47348842,34.15922808,-46.27304556,-8.061533041
175.96,3.497047903,-4.30835614,-21.79365295,-8.061533041
176.09,-23.66808438,-25.29070085,15.61086538,-8.306682687
176.25,-40.34207295,27.16513228,10.23938605,-8.061533041
176.38,40.090258,48.14747699,13.73643396,-7.98503138
176.5,19.10791328,55.14157279,-54.33026456,-7.98503138
176.62,46.27304556,-21.79365295,53.51895632,-7.98503138
176.74,24.47939261,-1.622616476,51.89633984,-8.061533041
176.87,24.47939261,47.33616875,56.20469598,-8.061533041
176.99,14.79955714,-34.97059362,27.97644052,-7.98503138
177.11,-29.85087194,48.95878523,-51.08503161,-7.98503138
177.28,-6.182787567,-25.29070085,-51.89633984,-7.739874926
177.4,13.98824891,-1.622616476,4.30835614,-7.98503138
177.53,34.15922808,43.83912085,52.70764808,-7.98503138
177.65,-53.26719866,-25.29070085,47.58792641,-7.98503138
177.77,-32.28485395,-13.98824891,51.08503161,-7.98503138
177.89,48.14747699,4.30835614,-47.89571933,-7.98503138
178.02,45.46173733,5.119664378,25.29070085,-7.908529213
178.14,20.98234471,-22.0454679,-38.46764152,-7.908529213
178.31,6.994095805,-36.03365951,45.46173733,-7.908529213
178.43,52.45583313,21.79365295,4.30835614,-8.153682098
178.55,-33.34791985,13.17688337,-35.22235127,-8.153682098
178.68,9.428077815,36.03365951,-2.126189082,-8.475328723
178.8,-38.71939918,3.748862854,28.5359911,-8.398829794
178.92,-18.5483627,-45.20997967,-18.5483627,-8.398829794
179.04,-15.86262304,-48.70702757,6.994095805,-8.398829794
179.17,-16.67398857,28.22825547,-25.29070085,-8.322330361
